month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,storey,town_premium,flat_model_premium
2021-04,GEYLANG,3 ROOM,325,UBI AVE 1,01 TO 03,64,Simplified,1985,63,315000,2,-33500,-23500
2021-04,GEYLANG,3 ROOM,304,UBI AVE 1,01 TO 03,64,Simplified,2000,78,318000,2,-33500,-23500
2021-06,GEYLANG,3 ROOM,302,UBI AVE 1,01 TO 03,64,Simplified,2000,78,320000,2,-33500,-23500
2021-06,GEYLANG,3 ROOM,301,UBI AVE 1,01 TO 03,64,Simplified,2000,77,322000,2,-33500,-23500
2021-08,GEYLANG,3 ROOM,301,UBI AVE 1,01 TO 03,64,Simplified,2000,77,320000,2,-33500,-23500
2021-11,GEYLANG,3 ROOM,312,UBI AVE 1,01 TO 03,64,Simplified,1985,62,327000,2,-33500,-23500
2022-01,GEYLANG,3 ROOM,302,UBI AVE 1,04 TO 06,64,Simplified,2000,77,358000,5,-33500,-23500
2022-05,GEYLANG,3 ROOM,301,UBI AVE 1,01 TO 03,64,Simplified,2000,77,370000,2,-33500,-23500
2022-06,GEYLANG,3 ROOM,302,UBI AVE 1,04 TO 06,64,Simplified,2000,77,390000,5,-33500,-23500
2022-08,GEYLANG,3 ROOM,342,UBI AVE 1,01 TO 03,64,Simplified,1985,62,338000,2,-33500,-23500
2017-01,HOUGANG,3 ROOM,501,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,68,290000,5,-18000,-23500
2017-01,HOUGANG,3 ROOM,698,HOUGANG ST 61,07 TO 09,64,Simplified,1986,68,290000,8,-18000,-23500
2017-01,HOUGANG,3 ROOM,698,HOUGANG ST 61,04 TO 06,64,Simplified,1986,68,292000,5,-18000,-23500
2017-02,HOUGANG,3 ROOM,677,HOUGANG AVE 8,04 TO 06,64,Simplified,1988,70,266000,5,-18000,-23500
2017-02,HOUGANG,3 ROOM,679,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,68,278000,2,-18000,-23500
2017-02,HOUGANG,3 ROOM,677,HOUGANG AVE 8,13 TO 15,64,Simplified,1988,70,290000,14,-18000,-23500
2017-04,HOUGANG,3 ROOM,617,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,67,280000,5,-18000,-23500
2017-04,HOUGANG,3 ROOM,511,HOUGANG AVE 10,10 TO 12,64,Simplified,1986,68,305000,11,-18000,-23500
2017-05,HOUGANG,3 ROOM,626,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,68,258000,5,-18000,-23500
2017-06,HOUGANG,3 ROOM,698,HOUGANG ST 61,07 TO 09,64,Simplified,1986,68,285000,8,-18000,-23500
2017-06,HOUGANG,3 ROOM,514,HOUGANG AVE 10,04 TO 06,64,Simplified,1986,67,290000,5,-18000,-23500
2017-07,HOUGANG,3 ROOM,501,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,67,297000,8,-18000,-23500
2017-08,HOUGANG,3 ROOM,632,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,67,264000,2,-18000,-23500
2017-10,HOUGANG,3 ROOM,684,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,70,280000,2,-18000,-23500
2017-10,HOUGANG,3 ROOM,694,HOUGANG ST 61,01 TO 03,64,Simplified,1987,68,285000,2,-18000,-23500
2017-10,HOUGANG,3 ROOM,698,HOUGANG ST 61,04 TO 06,64,Simplified,1986,68,288000,5,-18000,-23500
2017-10,HOUGANG,3 ROOM,629,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,67,302888,8,-18000,-23500
2017-10,HOUGANG,3 ROOM,520,HOUGANG AVE 6,01 TO 03,64,Simplified,1987,68,308000,2,-18000,-23500
2017-10,HOUGANG,3 ROOM,501,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,67,310000,2,-18000,-23500
2017-11,HOUGANG,3 ROOM,678,HOUGANG AVE 8,01 TO 03,64,Simplified,1988,70,260000,2,-18000,-23500
2017-11,HOUGANG,3 ROOM,685,HOUGANG ST 61,04 TO 06,64,Simplified,1986,67,285000,5,-18000,-23500
2017-11,HOUGANG,3 ROOM,625,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,67,295000,5,-18000,-23500
2018-03,HOUGANG,3 ROOM,677,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,69,280000,8,-18000,-23500
2018-03,HOUGANG,3 ROOM,698,HOUGANG ST 61,04 TO 06,64,Simplified,1986,67,288000,5,-18000,-23500
2018-04,HOUGANG,3 ROOM,678,HOUGANG AVE 8,01 TO 03,64,Simplified,1988,69,260000,2,-18000,-23500
2018-05,HOUGANG,3 ROOM,681,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,70,260000,2,-18000,-23500
2018-05,HOUGANG,3 ROOM,617,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,66,265000,8,-18000,-23500
2018-05,HOUGANG,3 ROOM,678,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,69,265000,8,-18000,-23500
2018-05,HOUGANG,3 ROOM,673,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,67,266000,5,-18000,-23500
2018-05,HOUGANG,3 ROOM,673,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,67,271000,8,-18000,-23500
2018-06,HOUGANG,3 ROOM,684,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,70,262000,2,-18000,-23500
2018-06,HOUGANG,3 ROOM,694,HOUGANG ST 61,04 TO 06,64,Simplified,1987,67,278000,5,-18000,-23500
2018-07,HOUGANG,3 ROOM,625,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,66,255000,2,-18000,-23500
2018-08,HOUGANG,3 ROOM,617,HOUGANG AVE 8,10 TO 12,64,Simplified,1986,66,260000,11,-18000,-23500
2018-08,HOUGANG,3 ROOM,681,HOUGANG AVE 8,04 TO 06,64,Simplified,1989,70,260000,5,-18000,-23500
2018-08,HOUGANG,3 ROOM,673,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,67,272800,2,-18000,-23500
2018-08,HOUGANG,3 ROOM,679,HOUGANG AVE 8,01 TO 03,70,Simplified,1986,67,280000,2,-18000,-23500
2018-08,HOUGANG,3 ROOM,804,HOUGANG CTRL,01 TO 03,64,Simplified,1988,69,333000,2,-18000,-23500
2018-09,HOUGANG,3 ROOM,626,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,67,255000,8,-18000,-23500
2018-09,HOUGANG,3 ROOM,629,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,66,262000,5,-18000,-23500
2018-09,HOUGANG,3 ROOM,501,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,66,280000,5,-18000,-23500
2018-11,HOUGANG,3 ROOM,629,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,66,252000,8,-18000,-23500
2018-11,HOUGANG,3 ROOM,692,HOUGANG ST 61,01 TO 03,64,Simplified,1987,68,270000,2,-18000,-23500
2018-11,HOUGANG,3 ROOM,511,HOUGANG AVE 10,10 TO 12,64,Simplified,1986,66,280000,11,-18000,-23500
2018-11,HOUGANG,3 ROOM,674,HOUGANG AVE 8,07 TO 09,64,Simplified,1987,67,290000,8,-18000,-23500
2018-12,HOUGANG,3 ROOM,677,HOUGANG AVE 8,10 TO 12,64,Simplified,1988,68,282000,11,-18000,-23500
2019-01,HOUGANG,3 ROOM,511,HOUGANG AVE 10,07 TO 09,64,Simplified,1986,66,283000,8,-18000,-23500
2019-02,HOUGANG,3 ROOM,674,HOUGANG AVE 8,01 TO 03,64,Simplified,1987,66,240000,2,-18000,-23500
2019-02,HOUGANG,3 ROOM,511,HOUGANG AVE 10,04 TO 06,64,Simplified,1986,66,255000,5,-18000,-23500
2019-02,HOUGANG,3 ROOM,520,HOUGANG AVE 6,01 TO 03,70,Simplified,1987,67,268000,2,-18000,-23500
2019-02,HOUGANG,3 ROOM,677,HOUGANG AVE 8,10 TO 12,64,Simplified,1988,68,290000,11,-18000,-23500
2019-03,HOUGANG,3 ROOM,683,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,69,258000,2,-18000,-23500
2019-03,HOUGANG,3 ROOM,672,HOUGANG AVE 8,01 TO 03,70,Simplified,1987,66,268000,2,-18000,-23500
2019-04,HOUGANG,3 ROOM,629,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,66,263000,2,-18000,-23500
2019-04,HOUGANG,3 ROOM,682,HOUGANG AVE 4,01 TO 03,64,Simplified,1989,69,270000,2,-18000,-23500
2019-05,HOUGANG,3 ROOM,681,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,69,260000,2,-18000,-23500
2019-05,HOUGANG,3 ROOM,684,HOUGANG AVE 8,04 TO 06,64,Simplified,1989,69,263000,5,-18000,-23500
2019-05,HOUGANG,3 ROOM,674,HOUGANG AVE 8,10 TO 12,64,Simplified,1987,66,270000,11,-18000,-23500
2019-05,HOUGANG,3 ROOM,520,HOUGANG AVE 6,04 TO 06,64,Simplified,1987,66,280000,5,-18000,-23500
2019-07,HOUGANG,3 ROOM,682,HOUGANG AVE 4,01 TO 03,64,Simplified,1989,69,250000,2,-18000,-23500
2019-07,HOUGANG,3 ROOM,684,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,69,255000,2,-18000,-23500
2019-08,HOUGANG,3 ROOM,674,HOUGANG AVE 8,01 TO 03,70,Simplified,1987,66,270000,2,-18000,-23500
2019-09,HOUGANG,3 ROOM,682,HOUGANG AVE 4,04 TO 06,64,Simplified,1989,68,263000,5,-18000,-23500
2019-09,HOUGANG,3 ROOM,530,HOUGANG AVE 6,01 TO 03,64,Simplified,1986,66,263888,2,-18000,-23500
2019-09,HOUGANG,3 ROOM,694,HOUGANG ST 61,01 TO 03,64,Simplified,1987,66,270000,2,-18000,-23500
2019-09,HOUGANG,3 ROOM,682,HOUGANG AVE 4,04 TO 06,64,Simplified,1989,68,275000,5,-18000,-23500
2019-10,HOUGANG,3 ROOM,677,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,68,275000,8,-18000,-23500
2019-10,HOUGANG,3 ROOM,617,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,65,278000,8,-18000,-23500
2019-11,HOUGANG,3 ROOM,501,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,65,260000,5,-18000,-23500
2019-11,HOUGANG,3 ROOM,698,HOUGANG ST 61,07 TO 09,64,Simplified,1986,66,262000,8,-18000,-23500
2019-12,HOUGANG,3 ROOM,511,HOUGANG AVE 10,07 TO 09,64,Simplified,1986,65,255000,8,-18000,-23500
2020-01,HOUGANG,3 ROOM,632,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,65,258000,2,-18000,-23500
2020-01,HOUGANG,3 ROOM,629,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,65,268888,8,-18000,-23500
2020-01,HOUGANG,3 ROOM,687,HOUGANG ST 61,01 TO 03,64,Simplified,1986,65,265000,2,-18000,-23500
2020-02,HOUGANG,3 ROOM,520,HOUGANG AVE 6,01 TO 03,70,Simplified,1987,66,300000,2,-18000,-23500
2020-02,HOUGANG,3 ROOM,683,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,68,260000,2,-18000,-23500
2020-02,HOUGANG,3 ROOM,617,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,64,325000,2,-18000,-23500
2020-03,HOUGANG,3 ROOM,683,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,68,258000,2,-18000,-23500
2020-03,HOUGANG,3 ROOM,625,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,64,268000,5,-18000,-23500
2020-03,HOUGANG,3 ROOM,632,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,65,258000,2,-18000,-23500
2020-06,HOUGANG,3 ROOM,677,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,67,275000,8,-18000,-23500
2020-06,HOUGANG,3 ROOM,685,HOUGANG ST 61,01 TO 03,64,Simplified,1986,65,268000,2,-18000,-23500
2020-07,HOUGANG,3 ROOM,625,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,64,270000,2,-18000,-23500
2020-07,HOUGANG,3 ROOM,678,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,67,265000,8,-18000,-23500
2020-07,HOUGANG,3 ROOM,684,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,67,263000,2,-18000,-23500
2020-07,HOUGANG,3 ROOM,684,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,67,255000,2,-18000,-23500
2020-08,HOUGANG,3 ROOM,511,HOUGANG AVE 10,01 TO 03,64,Simplified,1986,64,258000,2,-18000,-23500
2020-08,HOUGANG,3 ROOM,501,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,64,270000,5,-18000,-23500
2020-08,HOUGANG,3 ROOM,673,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,65,270000,8,-18000,-23500
2020-08,HOUGANG,3 ROOM,698,HOUGANG ST 61,01 TO 03,64,Simplified,1986,65,261000,2,-18000,-23500
2020-09,HOUGANG,3 ROOM,682,HOUGANG AVE 4,01 TO 03,64,Simplified,1989,67,270000,2,-18000,-23500
2020-09,HOUGANG,3 ROOM,673,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,65,250000,2,-18000,-23500
2020-09,HOUGANG,3 ROOM,632,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,64,266000,2,-18000,-23500
2020-09,HOUGANG,3 ROOM,694,HOUGANG ST 61,01 TO 03,70,Simplified,1987,65,308000,2,-18000,-23500
2020-10,HOUGANG,3 ROOM,511,HOUGANG AVE 10,04 TO 06,64,Simplified,1986,64,300000,5,-18000,-23500
2020-10,HOUGANG,3 ROOM,678,HOUGANG AVE 8,04 TO 06,64,Simplified,1988,67,275000,5,-18000,-23500
2020-10,HOUGANG,3 ROOM,677,HOUGANG AVE 8,10 TO 12,64,Simplified,1988,67,300000,11,-18000,-23500
2020-11,HOUGANG,3 ROOM,681,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,67,265000,2,-18000,-23500
2020-11,HOUGANG,3 ROOM,617,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,64,260000,8,-18000,-23500
2020-11,HOUGANG,3 ROOM,501,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,64,285000,5,-18000,-23500
2020-11,HOUGANG,3 ROOM,681,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,67,265000,2,-18000,-23500
2020-11,HOUGANG,3 ROOM,674,HOUGANG AVE 8,07 TO 09,64,Simplified,1987,65,280000,8,-18000,-23500
2020-12,HOUGANG,3 ROOM,511,HOUGANG AVE 10,04 TO 06,64,Simplified,1986,64,300000,5,-18000,-23500
2020-12,HOUGANG,3 ROOM,679,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,64,280000,2,-18000,-23500
2021-01,HOUGANG,3 ROOM,673,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,64,278888,8,-18000,-23500
2021-01,HOUGANG,3 ROOM,677,HOUGANG AVE 8,10 TO 12,64,Simplified,1988,66,305000,11,-18000,-23500
2021-01,HOUGANG,3 ROOM,625,HOUGANG AVE 8,01 TO 03,70,Simplified,1986,64,305000,2,-18000,-23500
2021-02,HOUGANG,3 ROOM,682,HOUGANG AVE 4,01 TO 03,64,Simplified,1989,67,285000,2,-18000,-23500
2021-02,HOUGANG,3 ROOM,678,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,66,316888,8,-18000,-23500
2021-02,HOUGANG,3 ROOM,694,HOUGANG ST 61,01 TO 03,64,Simplified,1987,65,315000,2,-18000,-23500
2021-03,HOUGANG,3 ROOM,674,HOUGANG AVE 8,07 TO 09,64,Simplified,1987,64,312000,8,-18000,-23500
2021-03,HOUGANG,3 ROOM,505,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,63,312000,5,-18000,-23500
2021-04,HOUGANG,3 ROOM,511,HOUGANG AVE 10,04 TO 06,64,Simplified,1986,64,306000,5,-18000,-23500
2021-04,HOUGANG,3 ROOM,632,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,64,273000,5,-18000,-23500
2021-06,HOUGANG,3 ROOM,626,HOUGANG AVE 8,10 TO 12,64,Simplified,1986,64,325000,11,-18000,-23500
2021-06,HOUGANG,3 ROOM,678,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,66,316000,8,-18000,-23500
2021-07,HOUGANG,3 ROOM,677,HOUGANG AVE 8,10 TO 12,64,Simplified,1988,66,335000,11,-18000,-23500
2021-07,HOUGANG,3 ROOM,629,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,64,313000,8,-18000,-23500
2021-07,HOUGANG,3 ROOM,629,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,64,305000,5,-18000,-23500
2021-07,HOUGANG,3 ROOM,629,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,64,310000,8,-18000,-23500
2021-08,HOUGANG,3 ROOM,501,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,63,325000,8,-18000,-23500
2021-08,HOUGANG,3 ROOM,629,HOUGANG AVE 8,10 TO 12,64,Simplified,1986,63,330000,11,-18000,-23500
2021-08,HOUGANG,3 ROOM,673,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,64,305000,2,-18000,-23500
2021-08,HOUGANG,3 ROOM,691,HOUGANG ST 61,04 TO 06,64,Simplified,1987,65,300000,5,-18000,-23500
2021-09,HOUGANG,3 ROOM,617,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,63,315000,8,-18000,-23500
2021-09,HOUGANG,3 ROOM,681,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,66,350000,2,-18000,-23500
2021-10,HOUGANG,3 ROOM,632,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,63,330000,8,-18000,-23500
2021-10,HOUGANG,3 ROOM,691,HOUGANG ST 61,01 TO 03,64,Simplified,1987,64,288000,2,-18000,-23500
2021-11,HOUGANG,3 ROOM,617,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,63,302000,5,-18000,-23500
2021-11,HOUGANG,3 ROOM,501,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,63,350000,8,-18000,-23500
2021-11,HOUGANG,3 ROOM,501,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,63,330000,5,-18000,-23500
2022-01,HOUGANG,3 ROOM,682,HOUGANG AVE 4,01 TO 03,64,Simplified,1989,66,335000,2,-18000,-23500
2022-01,HOUGANG,3 ROOM,629,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,63,328000,2,-18000,-23500
2022-01,HOUGANG,3 ROOM,501,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,63,327000,2,-18000,-23500
2022-01,HOUGANG,3 ROOM,625,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,63,315000,2,-18000,-23500
2022-01,HOUGANG,3 ROOM,685,HOUGANG ST 61,07 TO 09,64,Simplified,1986,63,331000,8,-18000,-23500
2022-02,HOUGANG,3 ROOM,682,HOUGANG AVE 4,04 TO 06,64,Simplified,1989,66,320000,5,-18000,-23500
2022-02,HOUGANG,3 ROOM,629,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,63,350000,8,-18000,-23500
2022-02,HOUGANG,3 ROOM,617,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,62,308000,5,-18000,-23500
2022-02,HOUGANG,3 ROOM,692,HOUGANG ST 61,01 TO 03,70,Simplified,1987,64,350000,2,-18000,-23500
2022-03,HOUGANG,3 ROOM,684,HOUGANG AVE 8,01 TO 03,64,Simplified,1989,66,325000,2,-18000,-23500
2022-03,HOUGANG,3 ROOM,677,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,65,336888,8,-18000,-23500
2022-03,HOUGANG,3 ROOM,677,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,65,345000,8,-18000,-23500
2022-03,HOUGANG,3 ROOM,678,HOUGANG AVE 8,04 TO 06,64,Simplified,1988,65,340000,5,-18000,-23500
2022-03,HOUGANG,3 ROOM,629,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,63,337000,2,-18000,-23500
2022-04,HOUGANG,3 ROOM,632,HOUGANG AVE 8,04 TO 06,64,Simplified,1986,63,340000,5,-18000,-23500
2022-04,HOUGANG,3 ROOM,678,HOUGANG AVE 8,01 TO 03,64,Simplified,1988,65,330000,2,-18000,-23500
2022-04,HOUGANG,3 ROOM,687,HOUGANG ST 61,04 TO 06,64,Simplified,1986,63,343888,5,-18000,-23500
2022-05,HOUGANG,3 ROOM,682,HOUGANG AVE 4,01 TO 03,64,Simplified,1989,66,325000,2,-18000,-23500
2022-05,HOUGANG,3 ROOM,629,HOUGANG AVE 8,01 TO 03,64,Simplified,1986,63,330000,2,-18000,-23500
2022-05,HOUGANG,3 ROOM,677,HOUGANG AVE 8,07 TO 09,64,Simplified,1988,65,352000,8,-18000,-23500
2022-05,HOUGANG,3 ROOM,685,HOUGANG ST 61,07 TO 09,64,Simplified,1986,63,335000,8,-18000,-23500
2022-06,HOUGANG,3 ROOM,530,HOUGANG AVE 6,04 TO 06,64,Simplified,1986,63,365000,5,-18000,-23500
2022-06,HOUGANG,3 ROOM,501,HOUGANG AVE 8,07 TO 09,64,Simplified,1986,62,360000,8,-18000,-23500
2022-06,HOUGANG,3 ROOM,691,HOUGANG ST 61,01 TO 03,64,Simplified,1987,64,350000,2,-18000,-23500
2022-07,HOUGANG,3 ROOM,678,HOUGANG AVE 8,04 TO 06,64,Simplified,1988,65,355000,5,-18000,-23500
2022-07,HOUGANG,3 ROOM,678,HOUGANG AVE 8,01 TO 03,64,Simplified,1988,65,355888,2,-18000,-23500
2022-07,HOUGANG,3 ROOM,811,HOUGANG CTRL,01 TO 03,64,Simplified,1988,65,448000,2,-18000,-23500
2022-07,HOUGANG,3 ROOM,685,HOUGANG ST 61,07 TO 09,64,Simplified,1986,63,370000,8,-18000,-23500
2022-08,HOUGANG,3 ROOM,511,HOUGANG AVE 10,04 TO 06,64,Simplified,1986,62,350000,5,-18000,-23500
2022-08,HOUGANG,3 ROOM,691,HOUGANG ST 61,04 TO 06,64,Simplified,1987,64,360000,5,-18000,-23500
2017-07,JURONG EAST,3 ROOM,54,TEBAN GDNS RD,04 TO 06,64,Simplified,1986,68,255000,5,-23500,-23500
2018-06,JURONG EAST,3 ROOM,54,TEBAN GDNS RD,01 TO 03,64,Simplified,1986,67,240000,2,-23500,-23500
2021-06,JURONG EAST,3 ROOM,54,TEBAN GDNS RD,04 TO 06,64,Simplified,1986,64,290000,5,-23500,-23500
2022-06,JURONG EAST,3 ROOM,49,TEBAN GDNS RD,01 TO 03,64,Simplified,1986,63,330000,2,-23500,-23500
2017-01,JURONG WEST,3 ROOM,421,JURONG WEST ST 42,07 TO 09,64,Simplified,1985,67,269000,8,-48500,-23500
2017-03,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,68,230000,5,-48500,-23500
2017-04,JURONG WEST,3 ROOM,422,JURONG WEST ST 42,04 TO 06,64,Simplified,1985,67,235000,5,-48500,-23500
2017-04,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,68,263000,5,-48500,-23500
2017-05,JURONG WEST,3 ROOM,421,JURONG WEST ST 42,04 TO 06,64,Simplified,1985,67,253000,5,-48500,-23500
2017-05,JURONG WEST,3 ROOM,422,JURONG WEST ST 42,07 TO 09,64,Simplified,1985,67,260000,8,-48500,-23500
2017-06,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,68,244000,2,-48500,-23500
2017-06,JURONG WEST,3 ROOM,494,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,68,245000,2,-48500,-23500
2017-08,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,67,275000,5,-48500,-23500
2017-10,JURONG WEST,3 ROOM,495,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,67,248000,5,-48500,-23500
2018-01,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,67,238000,2,-48500,-23500
2018-04,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,67,240000,5,-48500,-23500
2018-05,JURONG WEST,3 ROOM,422,JURONG WEST ST 42,07 TO 09,64,Simplified,1985,66,250000,8,-48500,-23500
2018-06,JURONG WEST,3 ROOM,422,JURONG WEST ST 42,04 TO 06,64,Simplified,1985,66,250000,5,-48500,-23500
2018-07,JURONG WEST,3 ROOM,422,JURONG WEST ST 42,04 TO 06,64,Simplified,1985,65,238000,5,-48500,-23500
2018-08,JURONG WEST,3 ROOM,418,JURONG WEST ST 42,01 TO 03,64,Simplified,1985,65,252000,2,-48500,-23500
2018-09,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,66,230000,2,-48500,-23500
2019-01,JURONG WEST,3 ROOM,494,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,66,230000,5,-48500,-23500
2019-02,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,66,225000,2,-48500,-23500
2019-02,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,66,265000,2,-48500,-23500
2019-03,JURONG WEST,3 ROOM,421,JURONG WEST ST 42,01 TO 03,64,Simplified,1985,65,241000,2,-48500,-23500
2019-05,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,66,223000,2,-48500,-23500
2019-05,JURONG WEST,3 ROOM,421,JURONG WEST ST 42,07 TO 09,64,Simplified,1985,65,257000,8,-48500,-23500
2019-06,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,66,235000,5,-48500,-23500
2019-08,JURONG WEST,3 ROOM,422,JURONG WEST ST 42,10 TO 12,64,Simplified,1985,64,242000,11,-48500,-23500
2019-10,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,65,240000,5,-48500,-23500
2019-12,JURONG WEST,3 ROOM,495,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,65,222000,2,-48500,-23500
2020-07,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,65,240000,2,-48500,-23500
2020-08,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,64,240000,2,-48500,-23500
2020-11,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,01 TO 03,64,Simplified,1986,64,275000,2,-48500,-23500
2020-11,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,64,235000,5,-48500,-23500
2020-11,JURONG WEST,3 ROOM,417,JURONG WEST ST 42,07 TO 09,64,Simplified,1985,64,280000,8,-48500,-23500
2021-05,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,64,273000,5,-48500,-23500
2021-05,JURONG WEST,3 ROOM,417,JURONG WEST ST 42,07 TO 09,64,Simplified,1985,63,287880,8,-48500,-23500
2021-05,JURONG WEST,3 ROOM,421,JURONG WEST ST 42,07 TO 09,64,Simplified,1985,63,308000,8,-48500,-23500
2021-06,JURONG WEST,3 ROOM,417,JURONG WEST ST 42,10 TO 12,64,Simplified,1985,63,329800,11,-48500,-23500
2021-07,JURONG WEST,3 ROOM,498,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,64,288000,5,-48500,-23500
2021-07,JURONG WEST,3 ROOM,492,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,64,285000,5,-48500,-23500
2021-08,JURONG WEST,3 ROOM,494,JURONG WEST ST 41,04 TO 06,64,Simplified,1986,64,300000,5,-48500,-23500
